date,region,measures,unit,index_value
01-01-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",64
01-01-1985,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.9
01-01-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",65.4
01-01-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",78.1
01-01-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",75.6
01-01-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",78.3
01-01-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",75.8
01-01-1985,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",94.1
01-01-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",95.2
01-01-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",94
01-01-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.5
01-01-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",94.3
01-01-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
01-01-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.3
01-01-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-01-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-02-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",64.4
01-02-1985,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.8
01-02-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",65.8
01-02-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",78.5
01-02-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",76
01-02-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",78.6
01-02-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",76.1
01-02-1985,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",94.6
01-02-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",95.8
01-02-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",94.6
01-02-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.8
01-02-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",94.7
01-02-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
01-02-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.3
01-02-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-02-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-03-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",64.6
01-03-1985,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.6
01-03-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",65.9
01-03-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",78.7
01-03-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",76.3
01-03-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",78.7
01-03-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",76.4
01-03-1985,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",94.8
01-03-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",96
01-03-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",94.9
01-03-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96
01-03-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95
01-03-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
01-03-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.3
01-03-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-03-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-04-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",64.8
01-04-1985,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.7
01-04-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",66.2
01-04-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",79
01-04-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",76.5
01-04-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",79
01-04-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",76.5
01-04-1985,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",95
01-04-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",96.4
01-04-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",95.2
01-04-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96.4
01-04-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.2
01-04-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.3
01-04-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.3
01-04-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-04-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-05-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",65
01-05-1985,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.8
01-05-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",66.4
01-05-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",79.2
01-05-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",76.8
01-05-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",79.1
01-05-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",76.7
01-05-1985,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",95.2
01-05-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",96.5
01-05-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",95.6
01-05-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96.4
01-05-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.5
01-05-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.4
01-05-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.4
01-05-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0.1
01-05-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
01-06-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",65.1
01-06-1985,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.9
01-06-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",66.5
01-06-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",79.4
01-06-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",77
01-06-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",79.3
01-06-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",77
01-06-1985,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",95.5
01-06-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",96.8
01-06-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",95.7
01-06-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96.8
01-06-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.8
01-06-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.6
01-06-1985,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.9
01-06-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0.3
01-06-1985,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.5
01-07-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",65.3
01-07-1985,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.8
01-07-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",66.8
01-07-1985,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",79.7
01-07-1985,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",77.2
01-07-1985,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",79.5
