date,region,measures,unit,index_value
Jan-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",78.3
Jan-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",75.8
Jan-85,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",94.1
Jan-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",95.2
Jan-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",94
Jan-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.5
Jan-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",94.3
Jan-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
Jan-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.3
Jan-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jan-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Feb-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",64.4
Feb-85,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.8
Feb-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",65.8
Feb-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",78.5
Feb-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",76
Feb-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",78.6
Feb-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",76.1
Feb-85,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",94.6
Feb-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",95.8
Feb-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",94.6
Feb-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.8
Feb-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",94.7
Feb-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
Feb-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.3
Feb-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Feb-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Mar-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",64.6
Mar-85,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.6
Mar-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",65.9
Mar-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",78.7
Mar-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",76.3
Mar-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",78.7
Mar-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",76.4
Mar-85,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",94.8
Mar-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",96
Mar-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",94.9
Mar-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96
Mar-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95
Mar-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
Mar-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.3
Mar-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Mar-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Apr-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",64.8
Apr-85,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.7
Apr-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",66.2
Apr-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",79
Apr-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",76.5
Apr-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",79
Apr-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",76.5
Apr-85,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",95
Apr-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",96.4
Apr-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",95.2
Apr-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96.4
Apr-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.2
Apr-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.3
Apr-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.3
Apr-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Apr-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
May-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",65
May-85,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.8
May-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",66.4
May-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",79.2
May-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",76.8
May-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",79.1
May-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",76.7
May-85,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",95.2
May-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",96.5
May-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",95.6
May-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96.4
May-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.5
May-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.4
May-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.4
May-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0.1
May-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Jun-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",65.1
Jun-85,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.9
Jun-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",66.5
Jun-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",79.4
Jun-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",77
Jun-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",79.3
Jun-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",77
Jun-85,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",95.5
Jun-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",96.8
Jun-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",95.7
Jun-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96.8
Jun-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",95.8
Jun-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.6
Jun-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.9
Jun-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0.3
Jun-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.5
Jul-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",65.3
Jul-85,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,3.8
Jul-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",66.8
Jul-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",79.7
Jul-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",77.2
Jul-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",79.5
Jul-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",77.2
Jul-85,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",95.8
Jul-85,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",97.1
Jul-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",96
Jul-85,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96.9
Jul-85,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",96.1
Jul-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.6
Jul-85,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.9
Jul-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jul-85,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
